"instructor","course","quarter","dept","Year_2020","Year_2021","Year_2022","Year_2023","trend"
"BUTLER A","CHEM    290","Spring","CHEM",NA,NA,4,NA,"No Trend"
"ZAKARIAN A S","CHEM    233","Spring","CHEM",NA,NA,3.925,NA,"No Trend"
"LITTLE R D","CHEM    227","Spring","CHEM",NA,NA,3.53333333333333,NA,"No Trend"
"YANG Y","CHEM    223","Spring","CHEM",NA,NA,4,NA,"No Trend"
"MENARD G","CHEM    175","Spring","CHEM",NA,NA,3.56666666666667,NA,"No Trend"
"ABRAMS A S","CHEM    147","Spring","CHEM",NA,NA,2.93544303797468,NA,"No Trend"
"ZAKARIAN A S","CHEM    133","Spring","CHEM",NA,NA,3.25714285714286,3.57,"No Trend"
"LITTLE R D","CHEM    127","Spring","CHEM",NA,NA,3.21,2.9,"No Trend"
"HAI Y","CHEM    112L","Spring","CHEM",NA,NA,3.464,3.56052631578947,"No Trend"
"BROWN F L","CHEM    112C","Spring","CHEM",NA,NA,2.82272727272727,NA,"No Trend"
"READ DE ALANI","CHEM    109C","Spring","CHEM",NA,NA,3.49141630901288,NA,"No Trend"
"ABU-OMAR M","CHEM      2CC","Spring","CHEM",NA,NA,3.84,NA,"No Trend"
"ABU-OMAR M","CHEM      2C","Spring","CHEM",NA,NA,3.855,NA,"No Trend"
"BERNT C M","CHEM      1CL","Spring","CHEM",NA,NA,3.09910941475827,3.34016064257028,"No Trend"
"ANYIKA M","CHEM      1C","Spring","CHEM",NA,NA,2.45895833333333,NA,"No Trend"
"FELDWINN D L","CHEM      1C","Spring","CHEM",NA,NA,2.36818181818182,NA,"No Trend"
"BERNT C M","CHEM      1BL","Spring","CHEM",NA,NA,2.68021978021978,2.45625,"No Trend"
"BERNT C M","CHEM      1AL","Spring","CHEM",NA,NA,2.41376146788991,NA,"No Trend"
"JOSEPH C A","CHEM      1A","Spring","CHEM",NA,NA,2.28705501618123,NA,"No Trend"
"CASILLAS D I","CH ST   238","Spring","CH",NA,NA,4,NA,"No Trend"
"GARCIA S","CH ST   210","Spring","CH",NA,NA,4,NA,"No Trend"
"LARRA?AGA K D","CH ST   197HC","Spring","CH",NA,NA,3.9,NA,"No Trend"
"ZARATE A D","CH ST   194C","Spring","CH",NA,NA,0,NA,"No Trend"
"SANDOVAL C","CH ST   185L","Spring","CH",NA,NA,3.87894736842105,NA,"No Trend"
"SANDOVAL C","CH ST   185","Spring","CH",NA,NA,3.87619047619048,NA,"No Trend"
"GUTIERREZ-MAG","CH ST   143","Spring","CH",NA,NA,3.79090909090909,3.9047619047619,"No Trend"
"CHMELKA B F","CH E    291","Spring","CH",NA,NA,0,0,"No Trend"
"FREDRICKSON G","CH E    291","Spring","CH",NA,NA,0,0,"No Trend"
"SCOTT S L","CH E    291","Spring","CH",NA,NA,0,NA,"No Trend"
"SQUIRES T M","CH E    291","Spring","CH",NA,NA,0,NA,"No Trend"
"TAKATORI S","CH E    291","Spring","CH",NA,NA,0,0,"No Trend"
"MUKHERJEE ARN","CH E    274","Spring","CH",NA,NA,3.95,NA,"No Trend"
"SCOTT S L","CH E    246","Spring","CH",NA,NA,4,NA,"No Trend"
"CHMELKA B F","CH E    216B","Spring","CH",NA,NA,4,NA,"No Trend"
"FREDRICKSON G","CH E    210B","Spring","CH",NA,NA,3.67692307692308,NA,"No Trend"
"CHADA J P","CH E    180A","Spring","CH",NA,NA,3.48222222222222,NA,"No Trend"
"O'MALLEY M A","CH E    180A","Spring","CH",NA,NA,3.48222222222222,NA,"No Trend"
"GORDON M J","CH E    166","Spring","CH",NA,NA,3.75833333333333,3.86764705882353,"No Trend"
"CHADA J P","CH E    118","Spring","CH",NA,NA,0,NA,"No Trend"
"SHELL M S","CH E    110B","Spring","CH",NA,NA,3.31739130434783,3.38363636363636,"No Trend"
"CHADA J P","CH E      5","Spring","CH",NA,NA,3.54375,3.98571428571429,"No Trend"
"JULLIEN D M","C LIT   191","Spring","C",NA,NA,2.74,NA,"No Trend"
"EZKERRA VEGAS","C LIT   186CC","Spring","C",NA,NA,2.93333333333333,NA,"No Trend"
"MOVSESIAN H","C LIT   181A","Spring","C",NA,NA,3.4047619047619,NA,"No Trend"
"KITTLER W D","C LIT   179C","Spring","C",NA,NA,2.81842105263158,NA,"No Trend"
"MCCLAIN K L","C LIT   115","Spring","C",NA,NA,3.684375,NA,"No Trend"
"DELCHEVA M P","C LIT   100","Spring","C",NA,NA,3.29259259259259,NA,"No Trend"
"MALEUVRE D","C LIT    50","Spring","C",NA,NA,3.30625,NA,"No Trend"
"REYNOLDS D F","C LIT    32","Spring","C",NA,NA,3.56206896551724,NA,"No Trend"
"CORREA DE SA","C LIT    30H","Spring","C",NA,NA,4,NA,"No Trend"
"CORREA DE SA","C LIT    30C","Spring","C",NA,NA,3.73541666666667,NA,"No Trend"
"ZAZZARINO M","C LIT    28","Spring","C",NA,NA,3.74137931034483,NA,"No Trend"
"JAEGER L A","BMSE    265","Spring","BMSE",NA,NA,0,0,"No Trend"
"SMITH W","BMSE    262","Spring","BMSE",NA,NA,0,NA,"No Trend"
"JAEGER L A","BMSE    201B","Spring","BMSE",NA,NA,3.88,NA,"No Trend"
"PLAXCO K W","BMSE    201A","Spring","BMSE",NA,NA,3.81428571428571,NA,"No Trend"
"BANKS I","BL ST   190C","Spring","BL",NA,NA,3.68333333333333,NA,"No Trend"
"AKUDINOBI J","BL ST   180","Spring","BL",NA,NA,3.53571428571429,NA,"No Trend"
"AKUDINOBI J","BL ST   171","Spring","BL",NA,NA,3.41311475409836,3.69642857142857,"No Trend"
"TINSLEY O N","BL ST   153","Spring","BL",NA,NA,3.72741935483871,NA,"No Trend"
"WOOTEN T L","BL ST   133","Spring","BL",NA,NA,3.57678571428571,3.4375,"No Trend"
"ZARATE A D","BL ST   101C","Spring","BL",NA,NA,3.576,NA,"No Trend"
"WARE R T","BL ST    49B","Spring","BL",NA,NA,3.31,NA,"No Trend"
"LATTO J G","BIOL CS   5","Spring","BIOL",NA,NA,0,NA,"No Trend"
"ANTONUCCI R R","ASTRO     1","Spring","ASTRO",NA,NA,2.76135265700483,NA,"No Trend"
"NINH E K","AS AM   162","Spring","AS",NA,NA,3.34772727272727,NA,"No Trend"
"LYTLE T J","AS AM   142","Spring","AS",NA,NA,3.82,NA,"No Trend"
"STOHLER J E","AS AM   110","Spring","AS",NA,NA,3.4936170212766,NA,"No Trend"
"NINH E K","AS AM     5","Spring","AS",NA,NA,3.48019801980198,NA,"No Trend"
"MOSER C H","ARTHIW    6R","Spring","ARTHIW",NA,NA,3.41777777777778,3.30848214285714,"No Trend"
"THOMAS C","ARTHIW    6R","Spring","ARTHIW",NA,NA,3.41777777777778,3.30848214285714,"No Trend"
"OVERTON K K","ARTHI   186SR","Spring","ARTHI",NA,NA,3.3,NA,"No Trend"
"CAPLAN A N","ARTHI   186P","Spring","ARTHI",NA,NA,3.8,NA,"No Trend"
"MEADOW M A","ARTHI   186E","Spring","ARTHI",NA,NA,4,NA,"No Trend"
"BADAMO H A","ARTHI   186D","Spring","ARTHI",NA,NA,3.16666666666667,NA,"No Trend"
"RITTER G","ARTHI   141MH","Spring","ARTHI",NA,NA,3.64716981132075,NA,"No Trend"
"MCLEMORE E L","ARTHI   141A","Spring","ARTHI",NA,NA,3.66615384615385,NA,"No Trend"
"PAUL C","ARTHI   113A","Spring","ARTHI",NA,NA,3.19038461538462,NA,"No Trend"
"LUMBRERAS M","ARTHI   109C","Spring","ARTHI",NA,NA,3.70204081632653,3.51132075471698,"No Trend"
"BADAMO H A","ARTHI   105P","Spring","ARTHI",NA,NA,3.24727272727273,NA,"No Trend"
"STURMAN P C","ARTHI     6DL","Spring","ARTHI",NA,NA,3.13120567375886,NA,"No Trend"
"MULFINGER J","ART  CS 120","Spring","ART",NA,NA,0,NA,"No Trend"
"MURGIDA L J","ART  CS 120","Spring","ART",NA,NA,0,NA,"No Trend"
"DJOUINI I","ART  CS 104","Spring","ART",NA,NA,0,NA,"No Trend"
"ZALEHA S","ART     246","Spring","ART",NA,NA,3.88,NA,"No Trend"
"GARDNER C","ART     245","Spring","ART",NA,NA,4,NA,"No Trend"
"SUSKO T G","ART     189C","Spring","ART",NA,NA,3.9,NA,"No Trend"
"TASCHIAN H J","ART     126","Spring","ART",NA,NA,3.68888888888889,NA,"No Trend"
"MURGIDA L J","ART     120NP","Spring","ART",NA,NA,3.83888888888889,NA,"No Trend"
"LUKAS A V","ART     111PP","Spring","ART",NA,NA,3.67142857142857,NA,"No Trend"
"DJOUINI I","ART     110","Spring","ART",NA,NA,3.76428571428571,NA,"No Trend"
"GLOVER Y H","ART     101","Spring","ART",NA,NA,3.88461538461538,NA,"No Trend"
"HEILBRON A P","ART     100","Spring","ART",NA,NA,3.78333333333333,NA,"No Trend"
"KAMANDY M","ART      22","Spring","ART",NA,NA,3.625,NA,"No Trend"
"CONTRERAS E","ART      14","Spring","ART",NA,NA,3.96315789473684,NA,"No Trend"
"MULFINGER J","ART      12","Spring","ART",NA,NA,3.7,NA,"No Trend"
"THOMPSON GONZ","ANTH    253","Spring","ANTH",NA,NA,3.6,NA,"No Trend"
"BROWN M","ANTH    245IA","Spring","ANTH",NA,NA,0,NA,"No Trend"
"LAWSON D W","ANTH    241A","Spring","ANTH",NA,NA,4,NA,"No Trend"
"KENNETT D J","ANTH    239A","Spring","ANTH",NA,NA,3.94,NA,"No Trend"
"MELTON M A","ANTH    197EB","Spring","ANTH",NA,NA,3.232,NA,"No Trend"
"DAVISON R J","ANTH    145","Spring","ANTH",NA,NA,3.48627450980392,NA,"No Trend"
"WILSON G D","ANTH    143F","Spring","ANTH",NA,NA,3.98965517241379,NA,"No Trend"
"PACHECO R","ANTH    135","Spring","ANTH",NA,NA,3.15925925925926,NA,"No Trend"
"THOMPSON GONZ","ANTH    123MG","Spring","ANTH",NA,NA,3.56923076923077,NA,"No Trend"
"WERTH S","ANTH    103B","Spring","ANTH",NA,NA,3.535,NA,"No Trend"
"DAVISON R J","ANTH      7","Spring","ANTH",NA,NA,3.2375,NA,"No Trend"
"WALSH C","ANTH      2","Spring","ANTH",NA,NA,3.5221359223301,NA,"No Trend"
"LUNSFORD K J","WRIT    251","Spring","WRIT",NA,NA,NA,0,"No Trend"
"HARRIS D R","WRIT    161","Spring","WRIT",NA,NA,NA,3.94444444444444,"No Trend"
"LUNSFORD K J","WRIT    161","Spring","WRIT",NA,NA,NA,3.94444444444444,"No Trend"
"FANCHER P J","WRIT    155B","Spring","WRIT",NA,NA,NA,4,"No Trend"
"HARRIS D R","WRIT    155B","Spring","WRIT",NA,NA,NA,4,"No Trend"
"LUNSFORD K J","WRIT    155B","Spring","WRIT",NA,NA,NA,4,"No Trend"
"WILLIAMS A M","WRIT    109V","Spring","WRIT",NA,NA,NA,4,"No Trend"
"BAILLARGEON K","WRIT    109SS","Spring","WRIT",NA,NA,NA,3.51363636363636,"No Trend"
"STANSELL A","WRIT    109HP","Spring","WRIT",NA,NA,NA,3.795,"No Trend"
"HARRIS D R","WRIT    109F","Spring","WRIT",NA,NA,NA,3.33333333333333,"No Trend"
"WARWICK N L","WRIT    109ED","Spring","WRIT",NA,NA,NA,3.6804347826087,"No Trend"
"WARWICK N L","WRIT    105R","Spring","WRIT",NA,NA,NA,3.692,"No Trend"
"SAMUELS R D","WRIT    105PD","Spring","WRIT",NA,NA,NA,3.56428571428571,"No Trend"
"DEAN C W","WRIT    105CW","Spring","WRIT",NA,NA,NA,3.71818181818182,"No Trend"
"RUTHERFORD K","WRIT    105CD","Spring","WRIT",NA,NA,NA,3.33478260869565,"No Trend"
"MENA H P","WRIT     50","Spring","WRIT",NA,NA,NA,3.19347826086957,"No Trend"
"D'ANCA C","WRIT      2","Spring","WRIT",NA,NA,NA,3.68958333333333,"No Trend"
"DONELAN J H","WRIT      2","Spring","WRIT",NA,NA,NA,3.572,"No Trend"
"FRANK D M","WRIT      2","Spring","WRIT",NA,NA,NA,3.816,"No Trend"
"GRUE M N","WRIT      2","Spring","WRIT",NA,NA,NA,3.824,"No Trend"
"HUK P M","WRIT      2","Spring","WRIT",NA,NA,NA,3.4625,"No Trend"
"SCHRANCK J B","WRIT      2","Spring","WRIT",NA,NA,NA,3.90208333333333,"No Trend"
"GRUE M N","W&L  CS 170C","Spring","W&L",NA,NA,NA,0,"No Trend"
"FRANK D M","W&L  CS   5","Spring","W&L",NA,NA,NA,0,"No Trend"
"BOGART K S","TMP     491P","Spring","TMP",NA,NA,NA,3.41111111111111,"No Trend"
"HANSEN G S","TMP     491P","Spring","TMP",NA,NA,NA,3.79090909090909,"No Trend"
"ROTTNER R M","TMP     491P","Spring","TMP",NA,NA,NA,3.11111111111111,"No Trend"
"SHAW-HEY A","TMP     491P","Spring","TMP",NA,NA,NA,3.34,"No Trend"
"ROTTNER R M","TMP     491N","Spring","TMP",NA,NA,NA,3.9,"No Trend"
"PHILLIPS N W","TMP     442","Spring","TMP",NA,NA,NA,3.29245283018868,"No Trend"
"SHAW-HEY A","TMP     120","Spring","TMP",NA,NA,NA,3.575,"No Trend"
"CABRANES-GRAN","THTR    272","Spring","THTR",NA,NA,NA,4,"No Trend"
"BERNARD M A","THTR    194A","Spring","THTR",NA,NA,NA,3.96,"No Trend"
"HOLMAN A C","THTR    182RN","Spring","THTR",NA,NA,NA,3.28421052631579,"No Trend"
"HIXSON M L","THTR    180E","Spring","THTR",NA,NA,NA,3.43272727272727,"No Trend"
"WRIGHT P R","THTR    152C","Spring","THTR",NA,NA,NA,3.77142857142857,"No Trend"
"STEIN D A","THTR    151S","Spring","THTR",NA,NA,NA,3.82857142857143,"No Trend"
"WILLIAMS R C","THTR    151G","Spring","THTR",NA,NA,NA,3.85,"No Trend"
"FISHELL J K","THTR    151C","Spring","THTR",NA,NA,NA,3.82222222222222,"No Trend"
"WILLIAMS R C","THTR    140A","Spring","THTR",NA,NA,NA,3.48125,"No Trend"
"SHEFFIELD C A","THTR    119","Spring","THTR",NA,NA,NA,3.8,"No Trend"
"MCCARTHY C R","THTR    110C","Spring","THTR",NA,NA,NA,3.6,"No Trend"
"KATZ B N","THTR     11C","Spring","THTR",NA,NA,NA,4,"No Trend"
"MCCARTHY C R","THTR     10C","Spring","THTR",NA,NA,NA,3.68,"No Trend"
"POOT-HERRERA","SPAN    215","Spring","SPAN",NA,NA,NA,3.71428571428571,"No Trend"
"CASTILLO J L","SPAN    193C","Spring","SPAN",NA,NA,NA,3.85,"No Trend"
"MURUAMENDIARA","SPAN    183IA","Spring","SPAN",NA,NA,NA,4,"No Trend"
"MURUAMENDIARA","SPAN    183E","Spring","SPAN",NA,NA,NA,4,"No Trend"
"LUPI J P","SPAN    182A","Spring","SPAN",NA,NA,NA,3.76296296296296,"No Trend"
"MURUAMENDIARA","SPAN    154C","Spring","SPAN",NA,NA,NA,4,"No Trend"
"POOT-HERRERA","SPAN    141","Spring","SPAN",NA,NA,NA,3.78181818181818,"No Trend"
"CABRANES-GRAN","SPAN    131","Spring","SPAN",NA,NA,NA,3.94375,"No Trend"
"CORTIJO A","SPAN    119A","Spring","SPAN",NA,NA,NA,4,"No Trend"
"MIGLIO V G","SPAN    108","Spring","SPAN",NA,NA,NA,3.52,"No Trend"
"ALVES FERREIR","SPAN    100","Spring","SPAN",NA,NA,NA,3.8,"No Trend"
"GUYTON ACOSTA","SPAN     25","Spring","SPAN",NA,NA,NA,3.3875,"No Trend"
"GUYTON ACOSTA","SPAN     16B","Spring","SPAN",NA,NA,NA,2.97272727272727,"No Trend"
